epoch,batch,loss,accuracy
0.0,100.0,2.4844888578454736,0.1
0.0,200.0,2.405764628208959,0.095
0.0,300.0,2.4014594483315013,0.10333333333333333
0.0,400.0,2.3685269958244204,0.1125
0.0,500.0,2.3519607729812573,0.104
0.0,600.0,2.3365090987380235,0.11666666666666667
0.0,700.0,2.330558647539734,0.11428571428571428
0.0,800.0,2.3204776588124876,0.12625
0.0,900.0,2.3085182651648073,0.13777777777777778
0.0,1000.0,2.2940735376070642,0.149
0.0,1100.0,2.2830667533310764,0.1572727272727273
0.0,1200.0,2.2751097646146636,0.16083333333333333
0.0,1300.0,2.263407811750697,0.17615384615384616
0.0,1400.0,2.2539254828403643,0.17785714285714285
0.0,1500.0,2.243193548511297,0.18533333333333332
0.0,1600.0,2.233689283147622,0.1975
0.0,1700.0,2.2208337105582623,0.21411764705882352
0.0,1800.0,2.2091608111681897,0.2238888888888889
0.0,1900.0,2.1951223407106966,0.24
0.0,2000.0,2.1835169335420486,0.2495
0.0,2100.0,2.1708059891893208,0.2604761904761905
0.0,2200.0,2.1608166793883807,0.26954545454545453
0.0,2300.0,2.150257097431059,0.2778260869565217
0.0,2400.0,2.1391072294790416,0.28875
0.0,2500.0,2.1279846296222624,0.298
0.0,2600.0,2.1161993115916444,0.31
0.0,2700.0,2.1043393854118473,0.3188888888888889
0.0,2800.0,2.094031935406556,0.3296428571428571
0.0,2900.0,2.080601292264406,0.3410344827586207
0.0,3000.0,2.0695363482949376,0.3496666666666667
0.0,3100.0,2.0614047182798863,0.35580645161290325
0.0,3200.0,2.0505896561220793,0.3615625
0.0,3300.0,2.0388706025607775,0.3703030303030303
0.0,3400.0,2.0278280142607357,0.3773529411764706
0.0,3500.0,2.0171315285078872,0.3862857142857143
0.0,3600.0,2.0077773936739702,0.39222222222222225
0.0,3700.0,1.9971027052695223,0.39972972972972975
0.0,3800.0,1.9845915535325651,0.40842105263157896
0.0,3900.0,1.972687480098436,0.41435897435897434
0.0,4000.0,1.9603891637371371,0.42175
0.0,4100.0,1.9484999900614486,0.4275609756097561
0.0,4200.0,1.9369391458797462,0.43476190476190474
0.0,4300.0,1.9235696787465515,0.4416279069767442
0.0,4400.0,1.9133481505807517,0.4470454545454545
0.0,4500.0,1.9020838181509656,0.45355555555555555
0.0,4600.0,1.8869280390639955,0.46043478260869564
0.0,4700.0,1.8741521061278419,0.4648936170212766
0.0,4800.0,1.8644272271504905,0.4691666666666667
0.0,4900.0,1.8543299523959516,0.4746938775510204
0.0,5000.0,1.8433348838192372,0.4794
0.0,5100.0,1.830972561844956,0.4831372549019608
0.0,5200.0,1.81925985945365,0.48730769230769233
0.0,5300.0,1.8065210717727074,0.4928301886792453
0.0,5400.0,1.7942611374288377,0.49777777777777776
0.0,5500.0,1.7810608794906042,0.5027272727272727
0.0,5600.0,1.7680663605762454,0.5075
0.0,5700.0,1.7569628711492018,0.5114035087719299
0.0,5800.0,1.7468696122066505,0.5148275862068965
0.0,5900.0,1.7358345412649736,0.5193220338983051
0.0,6000.0,1.724224706037295,0.5233333333333333
0.0,6100.0,1.7104594023255675,0.5288524590163934
0.0,6200.0,1.6978443690006275,0.5335483870967742
0.0,6300.0,1.6864167513662303,0.5379365079365079
0.0,6400.0,1.674813545843075,0.5428125
0.0,6500.0,1.66543791841807,0.5466153846153846
0.0,6600.0,1.6528016103627845,0.5507575757575758
0.0,6700.0,1.6420109267861878,0.5543283582089552
0.0,6800.0,1.6321939097006883,0.5585294117647058
0.0,6900.0,1.6250146263722816,0.5605797101449276
0.0,7000.0,1.6161285767825206,0.5622857142857143
0.0,7100.0,1.6071009072471059,0.5652112676056338
0.0,7200.0,1.5982620328243835,0.5686111111111111
0.0,7300.0,1.5925229105571046,0.5704109589041096
0.0,7400.0,1.5859172725839352,0.572972972972973
0.0,7500.0,1.577130421751664,0.5754666666666667
0.0,7600.0,1.5687843591545885,0.5776315789473684
0.0,7700.0,1.5610804020754727,0.5798701298701299
0.0,7800.0,1.554046440033186,0.5817948717948718
0.0,7900.0,1.5451122498346859,0.5845569620253165
0.0,8000.0,1.5370959947286371,0.586375
0.0,8100.0,1.5275169161043571,0.5897530864197531
0.0,8200.0,1.5199500943474535,0.5921951219512195
0.0,8300.0,1.5136157344678103,0.5942168674698796
0.0,8400.0,1.505472288336274,0.5972619047619048
0.0,8500.0,1.498416682040922,0.5991764705882353
0.0,8600.0,1.4883240344867759,0.6026744186046512
0.0,8700.0,1.4813352119473706,0.604367816091954
0.0,8800.0,1.4759494300330567,0.6056818181818182
0.0,8900.0,1.4697953599760596,0.6073033707865169
0.0,9000.0,1.4614069784184927,0.6095555555555555
0.0,9100.0,1.4529024702231246,0.6126373626373627
0.0,9200.0,1.4454490996610145,0.615
0.0,9300.0,1.4383350065794913,0.6172043010752688
0.0,9400.0,1.4312354659218436,0.6189361702127659
0.0,9500.0,1.423424320155048,0.6216842105263158
0.0,9600.0,1.4167005440808556,0.6239583333333333
0.0,9700.0,1.4089399456266134,0.6262886597938144
0.0,9800.0,1.4020405405420153,0.628265306122449
0.0,9900.0,1.3939181763163002,0.6308080808080808
0.0,10000.0,1.3857549675020548,0.6333
0.0,10100.0,1.3787364587436652,0.6355445544554456
0.0,10200.0,1.3718638299299335,0.6374509803921569
0.0,10300.0,1.3660217077741736,0.6384466019417476
0.0,10400.0,1.3576080248126425,0.6411538461538462
0.0,10500.0,1.3505725506852944,0.6432380952380953
0.0,10600.0,1.3432230542569068,0.6454716981132076
0.0,10700.0,1.3359796223249856,0.6477570093457944
0.0,10800.0,1.330869847927289,0.6491666666666667
0.0,10900.0,1.323349294598961,0.651651376146789
0.0,11000.0,1.316749679534745,0.6536363636363637
0.0,11100.0,1.309702072034369,0.6557657657657657
0.0,11200.0,1.3036721133014424,0.6574107142857143
0.0,11300.0,1.2981900916093105,0.6586725663716814
0.0,11400.0,1.2919629354945024,0.6603508771929825
0.0,11500.0,1.2853355125013826,0.6621739130434783
0.0,11600.0,1.2810996909551304,0.6627586206896552
0.0,11700.0,1.275734115769053,0.6641025641025641
0.0,11800.0,1.271955637493331,0.6648305084745763
0.0,11900.0,1.266243277547401,0.6666386554621849
0.0,12000.0,1.2607267947099263,0.6681666666666667
0.0,12100.0,1.2546794550828586,0.6696694214876033
0.0,12200.0,1.2488070263191615,0.6712295081967213
0.0,12300.0,1.2436811600161972,0.6723577235772358
0.0,12400.0,1.2393153571073199,0.6737096774193548
0.0,12500.0,1.234466707108798,0.67472
0.0,12600.0,1.2304506300667666,0.6758730158730158
0.0,12700.0,1.227288130836456,0.676771653543307
0.0,12800.0,1.2224641757020154,0.678046875
0.0,12900.0,1.2168132958824205,0.6797674418604651
0.0,13000.0,1.212566356623105,0.6806153846153846
0.0,13100.0,1.209985686958309,0.6808396946564885
0.0,13200.0,1.2064340923845709,0.6817424242424243
0.0,13300.0,1.200872847509731,0.6834586466165413
0.0,13400.0,1.1970176358555862,0.6841044776119403
0.0,13500.0,1.1914687079764201,0.6857037037037037
0.0,13600.0,1.185704267403775,0.6872058823529412
0.0,13700.0,1.1818370267762317,0.6882481751824817
0.0,13800.0,1.1783000998194981,0.6892028985507246
0.0,13900.0,1.1740560533924498,0.690431654676259
0.0,14000.0,1.1713515977473494,0.6908571428571428
0.0,14100.0,1.1676256262604496,0.6916312056737589
0.0,14200.0,1.163859344149124,0.6924647887323944
0.0,14300.0,1.1604507852760444,0.6932867132867133
0.0,14400.0,1.157873965206286,0.6938194444444444
0.0,14500.0,1.1539592641487277,0.6948275862068966
0.0,14600.0,1.1506872351102353,0.6955479452054795
0.0,14700.0,1.149017049125419,0.6955102040816327
0.0,14800.0,1.146892212848781,0.6958108108108109
0.0,14900.0,1.1436043762006516,0.6964429530201343
0.0,15000.0,1.139476881697779,0.6974666666666667
0.0,15100.0,1.134692761255368,0.6988741721854305
0.0,15200.0,1.1314635486184892,0.6996710526315789
0.0,15300.0,1.1273064501117833,0.7009803921568627
0.0,15400.0,1.123362410450192,0.7021428571428572
0.0,15500.0,1.119515668536582,0.7032903225806452
0.0,15600.0,1.1156127475082178,0.7044871794871795
0.0,15700.0,1.1114618648662051,0.7056687898089172
0.0,15800.0,1.1095434016039611,0.7062658227848101
0.0,15900.0,1.1072287862636538,0.7064779874213837
0.0,16000.0,1.1038706860341276,0.7074375
0.0,16100.0,1.1013410277466873,0.7080124223602484
0.0,16200.0,1.097706532063835,0.7090123456790124
0.0,16300.0,1.0939250057079561,0.7099386503067485
0.0,16400.0,1.0897801420576307,0.7112804878048781
0.0,16500.0,1.0856263573357041,0.7125454545454546
0.0,16600.0,1.0822199179179366,0.7133132530120482
0.0,16700.0,1.0789381053282627,0.7143712574850299
0.0,16800.0,1.076156295250708,0.7150595238095238
0.0,16900.0,1.0736308766378178,0.7153846153846154
0.0,17000.0,1.071280876634961,0.7160588235294117
0.0,17100.0,1.0684459259966863,0.716842105263158
0.0,17200.0,1.0652636815408527,0.7175
0.0,17300.0,1.0626350209235012,0.7182658959537572
0.0,17400.0,1.0588890144674943,0.7192528735632184
0.0,17500.0,1.0560152781368866,0.7201142857142857
0.0,17600.0,1.0545080109239802,0.720284090909091
0.0,17700.0,1.0522008990550549,0.7209604519774011
0.0,17800.0,1.05001524643839,0.721629213483146
0.0,17900.0,1.0474716805531,0.7221787709497207
0.0,18000.0,1.04391320992644,0.7231111111111111
0.0,18100.0,1.0407151961366936,0.7240883977900553
0.0,18200.0,1.0366747655056503,0.725054945054945
0.0,18300.0,1.0332489552093875,0.7259562841530055
0.0,18400.0,1.02993727722421,0.7269021739130435
0.0,18500.0,1.0273676639146738,0.7275135135135136
0.0,18600.0,1.0243007809582916,0.7285483870967742
0.0,18700.0,1.0211446142154952,0.729572192513369
0.0,18800.0,1.0178838872812017,0.7304787234042553
0.0,18900.0,1.0149159154952874,0.7313227513227514
0.0,19000.0,1.0117256940658796,0.7320526315789474
0.0,19100.0,1.009350273262966,0.7326701570680628
0.0,19200.0,1.0065695013259357,0.7333854166666667
0.0,19300.0,1.0038181894806097,0.7340932642487047
0.0,19400.0,1.0009982051959492,0.7346907216494846
0.0,19500.0,0.9979259551862124,0.7354358974358974
0.0,19600.0,0.9954926564097721,0.7359183673469388
0.0,19700.0,0.9921282433321057,0.7367005076142132
0.0,19800.0,0.9884907220445792,0.7377777777777778
0.0,19900.0,0.9860001475246892,0.7384422110552764
0.0,20000.0,0.9834368522011772,0.73925
0.0,20100.0,0.981660301217912,0.7395024875621891
0.0,20200.0,0.9793114131229672,0.7400990099009901
0.0,20300.0,0.9767705987634812,0.7407389162561576
0.0,20400.0,0.9739165355462904,0.7415196078431373
0.0,20500.0,0.9706817507064446,0.7424878048780488
0.0,20600.0,0.9682594752849416,0.7431067961165049
0.0,20700.0,0.9654748693212614,0.7436714975845411
0.0,20800.0,0.9632454336383349,0.7442307692307693
0.0,20900.0,0.9610025293126053,0.7447368421052631
0.0,21000.0,0.959649312007256,0.7450952380952381
0.0,21100.0,0.9572650140369378,0.745829383886256
0.0,21200.0,0.9547442414741186,0.7464622641509434
0.0,21300.0,0.9516904688895504,0.7473708920187794
0.0,21400.0,0.9496634022147156,0.7478971962616823
0.0,21500.0,0.9473118230723194,0.7486511627906977
0.0,21600.0,0.9451852013299421,0.7492592592592593
0.0,21700.0,0.9426905934955929,0.75
0.0,21800.0,0.9398371139917866,0.7507798165137615
0.0,21900.0,0.9367409028031981,0.7517351598173516
0.0,22000.0,0.934243822928372,0.7523181818181818
0.0,22100.0,0.9315834303172617,0.7530769230769231
0.0,22200.0,0.9301236244750853,0.7532882882882883
0.0,22300.0,0.9281278698080896,0.7539461883408072
0.0,22400.0,0.9254083542862903,0.7545535714285714
0.0,22500.0,0.9236735022464427,0.7549333333333333
0.0,22600.0,0.9230524605057162,0.7548230088495576
0.0,22700.0,0.9210742429842371,0.7554185022026432
0.0,22800.0,0.9190543022430734,0.7557017543859649
0.0,22900.0,0.9165144349627948,0.7563318777292577
0.0,23000.0,0.9138824037397955,0.7570869565217392
0.0,23100.0,0.9120262141315265,0.7574458874458875
0.0,23200.0,0.9101339664787775,0.7578879310344827
0.0,23300.0,0.9077184677562578,0.7584120171673819
0.0,23400.0,0.905475295259541,0.759059829059829
0.0,23500.0,0.9033791289731191,0.7595744680851064
0.0,23600.0,0.9011322527879565,0.7602118644067797
0.0,23700.0,0.8991013073774299,0.760759493670886
0.0,23800.0,0.8974286104886092,0.7613025210084033
0.0,23900.0,0.8958505711211948,0.761673640167364
0.0,24000.0,0.8939822485442827,0.76225
0.0,24100.0,0.8916978715908924,0.7627800829875518
0.0,24200.0,0.8895390115197411,0.7632644628099173
0.0,24300.0,0.8882467173563806,0.7634156378600823
0.0,24400.0,0.8859808834822099,0.7640573770491803
0.0,24500.0,0.8842470727486775,0.7644081632653061
0.0,24600.0,0.8825660773753705,0.7647967479674797
0.0,24700.0,0.8812047092157037,0.7650607287449392
0.0,24800.0,0.880263379134969,0.7652822580645161
0.0,24900.0,0.8781779881728744,0.765863453815261
0.0,25000.0,0.8766768931199506,0.76616
0.0,25100.0,0.8744480893911887,0.7666932270916335
0.0,25200.0,0.8725437237529948,0.7671031746031746
0.0,25300.0,0.8706464399910929,0.7675494071146245
0.0,25400.0,0.8687725205540417,0.7679527559055118
0.0,25500.0,0.8666111056060117,0.7684705882352941
0.0,25600.0,0.8646428900245684,0.7690625
0.0,25700.0,0.8625308950215265,0.7696108949416343
0.0,25800.0,0.8607732545286672,0.7700775193798449
0.0,25900.0,0.8589390685429026,0.7705405405405406
0.0,26000.0,0.8570551666047044,0.7710769230769231
0.0,26100.0,0.8551317512840934,0.7715325670498084
0.0,26200.0,0.8529480006817471,0.7720992366412214
0.0,26300.0,0.8512567434614036,0.7726235741444867
0.0,26400.0,0.8500132503603742,0.7731439393939394
0.0,26500.0,0.8487529982967501,0.773433962264151
0.0,26600.0,0.8475545556731402,0.7737218045112781
0.0,26700.0,0.8464301046956461,0.7740449438202247
0.0,26800.0,0.845494248388598,0.7741417910447761
0.0,26900.0,0.8441955305565345,0.774460966542751
0.0,27000.0,0.8423101121883146,0.7750370370370371
0.0,27100.0,0.8404197843542363,0.7756088560885609
0.0,27200.0,0.8395146621016859,0.7758823529411765
0.0,27300.0,0.8379109352611739,0.7762637362637362
0.0,27400.0,0.8362160760221351,0.7767153284671533
0.0,27500.0,0.8349647128072475,0.7770181818181818
0.0,27600.0,0.8330542630738259,0.7775
0.0,27700.0,0.8315919775709286,0.7778700361010831
0.0,27800.0,0.8302668717822952,0.7781294964028777
0.0,27900.0,0.8286019196995795,0.7785304659498208
0.0,28000.0,0.8267538240291915,0.7789642857142857
0.0,28100.0,0.8246682511165715,0.7795373665480427
0.0,28200.0,0.8233255426174846,0.7799290780141844
0.0,28300.0,0.8215217525244178,0.7804240282685513
0.0,28400.0,0.8206476187607552,0.7806338028169014
0.0,28500.0,0.818959614470141,0.7810877192982456
0.0,28600.0,0.8174437835892387,0.7815734265734265
0.0,28700.0,0.8168172273265152,0.7817770034843206
0.0,28800.0,0.8154013591901624,0.7820833333333334
0.0,28900.0,0.8135744139891101,0.7825951557093426
0.0,29000.0,0.8119720296766935,0.7829655172413793
0.0,29100.0,0.8105891555995857,0.7833333333333333
0.0,29200.0,0.8097979055009026,0.7834589041095891
0.0,29300.0,0.8083927667173506,0.7837201365187714
0.0,29400.0,0.8072327716895764,0.7839115646258503
0.0,29500.0,0.8056919662497175,0.7842372881355932
0.0,29600.0,0.8042793279511665,0.784527027027027
0.0,29700.0,0.8027214738378446,0.784949494949495
0.0,29800.0,0.8016208087607583,0.7852013422818792
0.0,29900.0,0.8007777052249344,0.7853177257525084
0.0,30000.0,0.8001250944334473,0.7855
0.0,30100.0,0.7990688956031518,0.7856810631229236
0.0,30200.0,0.7982729400860523,0.7858609271523179
0.0,30300.0,0.7969850100377345,0.7862376237623763
0.0,30400.0,0.7954577516914063,0.7866118421052631
0.0,30500.0,0.7942942325979718,0.7868196721311476
0.0,30600.0,0.7933055215954115,0.7869607843137255
0.0,30700.0,0.7927591253210098,0.7870684039087947
0.0,30800.0,0.7914246899661656,0.7875324675324675
0.0,30900.0,0.7906475246987783,0.7875728155339806
0.0,31000.0,0.7893055545339689,0.7879032258064517
0.0,31100.0,0.7879362967184822,0.7881350482315113
0.0,31200.0,0.7872552770279366,0.7883333333333333
0.0,31300.0,0.7860576712453453,0.788594249201278
0.0,31400.0,0.7858171759863707,0.7885350318471338
0.0,31500.0,0.7848009147493756,0.7887619047619048
0.0,31600.0,0.7834599629097242,0.7891455696202532
0.0,31700.0,0.7825858490106187,0.789211356466877
0.0,31800.0,0.7820056449750684,0.78937106918239
0.0,31900.0,0.7807726785019109,0.7896238244514107
0.0,32000.0,0.779712213996244,0.78978125
0.0,32100.0,0.7784396654773666,0.7900623052959501
0.0,32200.0,0.7774277714100531,0.7903726708074534
0.0,32300.0,0.7767259594776498,0.7904953560371517
0.0,32400.0,0.7757520463143079,0.7907098765432099
0.0,32500.0,0.7752182007307521,0.7906153846153846
0.0,32600.0,0.7740466495218649,0.7908588957055215
0.0,32700.0,0.7726773910856954,0.7911926605504587
0.0,32800.0,0.771558774659845,0.7914939024390244
0.0,32900.0,0.7703537836335477,0.7918541033434651
0.0,33000.0,0.7691126131807032,0.7921818181818182
0.0,33100.0,0.7678925191434314,0.7925377643504532
0.0,33200.0,0.7665065458810666,0.7929216867469879
0.0,33300.0,0.7654734507021691,0.7932132132132133
0.0,33400.0,0.7646717447508414,0.7934131736526946
0.0,33500.0,0.7635447425908795,0.7937611940298508
0.0,33600.0,0.7624110287926638,0.7941071428571429
0.0,33700.0,0.7609441630608825,0.7944213649851632
0.0,33800.0,0.7597106220458988,0.7947633136094675
0.0,33900.0,0.7581383611151324,0.7951327433628319
0.0,34000.0,0.7564417627179116,0.7956470588235294
0.0,34100.0,0.7553396650461643,0.7959824046920821
0.0,34200.0,0.7539568882173583,0.7963450292397661
0.0,34300.0,0.7524977844021619,0.7967055393586006
0.0,34400.0,0.7512746354333207,0.7969767441860465
0.0,34500.0,0.750577802804137,0.7971884057971015
0.0,34600.0,0.7495631435063673,0.7974277456647398
0.0,34700.0,0.7486493824409238,0.7976080691642651
0.0,34800.0,0.7477781965846731,0.7977873563218391
0.0,34900.0,0.7470122126601925,0.7980229226361032
0.0,35000.0,0.7458694260768625,0.7983142857142858
0.0,35100.0,0.744592128622367,0.7986609686609687
0.0,35200.0,0.7435668579183788,0.7988920454545455
0.0,35300.0,0.742565580189543,0.7991501416430595
0.0,35400.0,0.7413214101142307,0.7995197740112995
0.0,35500.0,0.7404313708164725,0.7997183098591549
0.0,35600.0,0.738916696637703,0.8001966292134831
0.0,35700.0,0.738102914438074,0.8003921568627451
0.0,35800.0,0.7367996046555515,0.8008100558659218
0.0,35900.0,0.7355784797494183,0.8010863509749304
0.0,36000.0,0.7348151650681309,0.8011111111111111
0.0,36100.0,0.7340031796261991,0.8013019390581717
0.0,36200.0,0.7329840395180919,0.8016022099447514
0.0,36300.0,0.7316569478476126,0.8019834710743802
0.0,36400.0,0.73036333087827,0.8023076923076923
0.0,36500.0,0.7295761132628713,0.8024657534246575
0.0,36600.0,0.7284260548656454,0.8027868852459017
0.0,36700.0,0.7269953033298161,0.8031880108991826
0.0,36800.0,0.7260157151562712,0.8034510869565218
0.0,36900.0,0.7250112992168043,0.8037669376693767
0.0,37000.0,0.7237057644269012,0.8041351351351351
0.0,37100.0,0.722805871814598,0.8042857142857143
0.0,37200.0,0.7217937530188805,0.8044892473118279
0.0,37300.0,0.7210587311658532,0.8046112600536193
0.0,37400.0,0.720735494394334,0.8046524064171123
0.0,37500.0,0.7203652534596788,0.8047466666666667
0.0,37600.0,0.7198368040544416,0.804813829787234
0.0,37700.0,0.7187513776592613,0.8050928381962865
0.0,37800.0,0.7178735145951485,0.8052645502645502
0.0,37900.0,0.717081312733692,0.8055408970976253
0.0,38000.0,0.7162516337317881,0.8057894736842105
0.0,38100.0,0.7153235911801344,0.8059580052493438
0.0,38200.0,0.7140633144894761,0.8063612565445026
0.0,38300.0,0.7131438425857297,0.8065535248041775
0.0,38400.0,0.7123112884191802,0.8067447916666667
0.0,38500.0,0.7110769119761103,0.8070909090909091
0.0,38600.0,0.7106084246824782,0.8071761658031088
0.0,38700.0,0.7098311826118041,0.8073385012919897
0.0,38800.0,0.7088801573114382,0.8075773195876289
0.0,38900.0,0.7075120115879987,0.8079691516709512
0.0,39000.0,0.7063065945381855,0.8083076923076923
0.0,39100.0,0.7050373118478941,0.808695652173913
0.0,39200.0,0.7040444329594937,0.808954081632653
0.0,39300.0,0.7029195804359759,0.8092620865139949
0.0,39400.0,0.7026063950704429,0.8093908629441624
0.0,39500.0,0.7021345986039276,0.8095189873417722
0.0,39600.0,0.7011135813975079,0.8098232323232323
0.0,39700.0,0.7002374197519602,0.81
0.0,39800.0,0.6996402785241134,0.8101005025125628
0.0,39900.0,0.6988141089839256,0.810250626566416
0.0,40000.0,0.6982407720511372,0.8103
0.0,40100.0,0.6973274984670282,0.8105486284289277
0.0,40200.0,0.6964885203067067,0.8107213930348258
0.0,40300.0,0.6956417030285525,0.810893300248139
0.0,40400.0,0.6946940271703487,0.8111881188118812
0.0,40500.0,0.6938930941522953,0.8114320987654321
0.0,40600.0,0.6929925972885868,0.8116502463054187
0.0,40700.0,0.6920519580203505,0.8118673218673219
0.0,40800.0,0.6910741822634633,0.8121813725490196
0.0,40900.0,0.6900053835666403,0.8123960880195599
0.0,41000.0,0.6890500571989325,0.8126829268292682
0.0,41100.0,0.6884731378582052,0.8128467153284672
0.0,41200.0,0.6875512719185433,0.8130825242718447
0.0,41300.0,0.6870112246141488,0.8131476997578693
0.0,41400.0,0.686478584074279,0.8132125603864734
0.0,41500.0,0.68600762922731,0.8132530120481928
0.0,41600.0,0.6855205801176661,0.8133894230769231
0.0,41700.0,0.6845893864874452,0.8135731414868106
0.0,41800.0,0.6839104728917754,0.81377990430622
0.0,41900.0,0.6829682998310591,0.8140572792362768
0.0,42000.0,0.6822366790893077,0.8142619047619047
0.0,42100.0,0.6814314977821457,0.8144893111638954
0.0,42200.0,0.6807245157086896,0.8145971563981043
0.0,42300.0,0.6798802297457484,0.814822695035461
0.0,42400.0,0.6793961901511393,0.8148820754716981
0.0,42500.0,0.6789800417184235,0.8150352941176471
0.0,42600.0,0.6783229247508744,0.8152112676056338
0.0,42700.0,0.6774891564141741,0.8154332552693209
0.0,42800.0,0.6768990968646895,0.8156542056074766
0.0,42900.0,0.6762954626854424,0.8158275058275059
0.0,43000.0,0.6759583904093298,0.8158372093023256
0.0,43100.0,0.675333301325419,0.8160092807424594
0.0,43200.0,0.6744953852422335,0.8161342592592593
0.0,43300.0,0.6737696466795838,0.8163741339491917
0.0,43400.0,0.672668658504855,0.8166820276497696
0.0,43500.0,0.6715712317052327,0.8169425287356322
0.0,43600.0,0.6706661084680903,0.8172247706422018
0.0,43700.0,0.6697856682216746,0.8174828375286041
0.0,43800.0,0.6690118769588976,0.817648401826484
0.0,43900.0,0.668412909926171,0.8178132118451025
0.0,44000.0,0.6677966513732185,0.8180227272727273
0.0,44100.0,0.6668991881247601,0.8182766439909297
